TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,DiscountPercent_num,PaymentType_cat,StandardDateTime
400,5/4/2025,1001,2070,402,3.0,102.54,15,Cash,2025-05-04
401,5/4/2025,1167,2060,404,1.0,735.08,5,Debit,2025-05-04
402,5/4/2025,1193,2036,403,2.0,348.77,10,Debit,2025-05-04
403,5/4/2025,1165,2007,401,1.0,0,5,Cash,2025-05-04
404,5/4/2025,1136,2094,401,1.0,1776.06,5,Credit,2025-05-04
405,5/4/2025,1106,2022,401,3.0,671.18,15,Debit,2025-05-04
406,5/4/2025,1126,2023,403,0.0,0,0,Cash,2025-05-04
407,5/4/2025,1002,2038,401,2.0,1482.42,10,Credit,2025-05-04
408,5/4/2025,1072,2058,404,1.0,1200.15,5,Credit,2025-05-04
409,5/4/2025,1129,2059,403,1.0,1382.54,5,Credit,2025-05-04
410,5/4/2025,1028,2042,402,3.0,502.83,15,Debit,2025-05-04
411,5/4/2025,1165,2032,402,0.0,0,0,Cash,2025-05-04
412,5/4/2025,1188,2043,403,1.0,1572.21,5,Credit,2025-05-04
413,5/4/2025,1044,2078,404,3.0,426.03,15,Debit,2025-05-04
414,5/4/2025,1131,2041,401,3.0,3216.84,15,Online,2025-05-04
415,5/4/2025,1171,2012,402,1.0,1121.74,5,Credit,2025-05-04
416,5/4/2025,1122,2041,402,0.0,1608.42,0,Credit,2025-05-04
417,5/4/2025,1066,2049,402,3.0,0,15,Cash,2025-05-04
418,5/4/2025,1192,2034,403,2.0,326.81,10,Debit,2025-05-04
419,5/4/2025,1149,2092,401,2.0,1157.3,10,Credit,2025-05-04
420,5/4/2025,1167,2046,402,0.0,133.72,0,Cash,2025-05-04
421,5/4/2025,1170,2015,404,2.0,0,10,Cash,2025-05-04
422,5/4/2025,1040,2051,403,0.0,469.28,0,Debit,2025-05-04
423,5/4/2025,1163,2037,403,1.0,0,5,Cash,2025-05-04
424,5/4/2025,1056,2017,404,1.0,834.66,5,Debit,2025-05-04
425,5/4/2025,1116,2095,403,3.0,490.79,15,Debit,2025-05-04
426,5/4/2025,1179,2070,404,1.0,61.52,5,Cash,2025-05-04
427,5/4/2025,1195,2031,401,3.0,1695.9,15,Credit,2025-05-04
428,5/4/2025,1135,2090,403,0.0,0,0,Cash,2025-05-04
429,5/4/2025,1144,2014,401,1.0,443.34,5,Debit,2025-05-04
430,5/4/2025,1146,2068,402,1.0,2952.86,5,Online,2025-05-04
431,5/4/2025,1083,2066,404,0.0,516.06,0,Debit,2025-05-04
432,5/4/2025,1174,2026,404,0.0,423.12,0,Debit,2025-05-04
433,5/4/2025,1130,2057,401,3.0,1747.92,15,Credit,2025-05-04
434,5/4/2025,1033,2065,404,3.0,0,15,Cash,2025-05-04
435,5/4/2025,1144,2007,404,2.0,933.42,10,Debit,2025-05-04
436,5/4/2025,1185,2002,404,2.0,692.8,10,Debit,2025-05-04
438,5/4/2025,1011,2054,403,0.0,900.51,0,Debit,2025-05-04
439,5/4/2025,1138,2007,401,3.0,2333.56,15,Online,2025-05-04
440,5/4/2025,1008,2036,404,1.0,196.18,5,Cash,2025-05-04
441,5/4/2025,1196,2017,404,2.0,741.92,10,Debit,2025-05-04
442,5/4/2025,1097,2057,404,3.0,436.98,15,Debit,2025-05-04
443,5/4/2025,1020,2087,402,2.0,637.28,10,Debit,2025-05-04
444,5/4/2025,1030,2022,404,1.0,604.06,5,Debit,2025-05-04
445,5/4/2025,1186,2028,401,0.0,2551.76,0,Online,2025-05-04
446,5/4/2025,1076,2059,404,3.0,1536.15,15,Credit,2025-05-04
447,5/4/2025,1058,2031,404,2.0,0,10,Cash,2025-05-04
448,5/4/2025,1039,2035,402,0.0,899.99,0,Debit,2025-05-04
449,5/4/2025,1008,2084,404,0.0,845.55,0,Debit,2025-05-04
450,5/4/2025,1061,2026,401,0.0,423.12,0,Debit,2025-05-04
451,5/4/2025,1152,2004,404,0.0,2781.75,0,Online,2025-05-04
452,5/4/2025,1062,2094,401,3.0,1973.4,15,Credit,2025-05-04
453,5/4/2025,1112,2029,402,0.0,13.51,0,Cash,2025-05-04
454,5/4/2025,1035,2064,403,1.0,0,5,Cash,2025-05-04
455,5/4/2025,1187,2073,403,2.0,399.54,10,Debit,2025-05-04
456,5/4/2025,1060,2038,402,1.0,3335.44,5,Online,2025-05-04
457,5/4/2025,1105,2038,403,0.0,1853.02,0,Credit,2025-05-04
458,5/4/2025,1142,2075,402,3.0,3903.2,15,Online,2025-05-04
459,5/4/2025,1142,2063,401,2.0,1325.9,10,Credit,2025-05-04
460,5/4/2025,1164,2085,404,2.0,387.44,10,Debit,2025-05-04
461,5/4/2025,1178,2053,404,1.0,1647.4,5,Credit,2025-05-04
462,5/4/2025,1076,2048,402,3.0,1072.89,15,Credit,2025-05-04
463,5/4/2025,1061,2028,403,1.0,1148.29,5,Credit,2025-05-04
464,5/4/2025,1118,2007,404,3.0,1750.17,15,Credit,2025-05-04
465,5/4/2025,1142,2067,402,3.0,1163.8,15,Credit,2025-05-04
466,5/4/2025,1062,2032,402,2.0,756.48,10,Debit,2025-05-04
467,5/4/2025,1165,2010,404,2.0,124.54,10,Cash,2025-05-04
468,5/4/2025,1023,2068,402,0.0,2460.72,0,Online,2025-05-04
469,5/4/2025,1068,2048,401,0.0,715.26,0,Debit,2025-05-04
470,5/4/2025,1048,2097,402,3.0,0,15,Cash,2025-05-04
471,5/4/2025,1053,2042,403,0.0,167.61,0,Cash,2025-05-04
472,5/4/2025,1054,2024,401,3.0,372.81,15,Debit,2025-05-04
473,5/4/2025,1062,2089,402,3.0,1240.56,15,Credit,2025-05-04
474,5/4/2025,1061,2070,403,2.0,27.34,10,Cash,2025-05-04
475,5/4/2025,1097,2059,403,2.0,0,10,Cash,2025-05-04
476,5/4/2025,1066,2046,404,3.0,200.58,15,Cash,2025-05-04
477,5/4/2025,1025,2092,404,2.0,771.54,10,Debit,2025-05-04
478,5/4/2025,1052,2047,403,3.0,334.98,15,Debit,2025-05-04
479,5/4/2025,1011,2072,402,1.0,756.54,5,Debit,2025-05-04
480,5/4/2025,1004,2033,404,2.0,0,10,Cash,2025-05-04
481,5/4/2025,1039,2025,403,1.0,503.32,5,Debit,2025-05-04
482,5/4/2025,1097,2072,402,3.0,420.3,15,Debit,2025-05-04
483,5/4/2025,1140,2083,403,2.0,1843.58,10,Credit,2025-05-04
484,5/4/2025,1195,2062,404,3.0,3096.8,15,Online,2025-05-04
485,5/4/2025,1043,2093,403,1.0,1360.69,5,Credit,2025-05-04
486,5/4/2025,1035,2092,404,1.0,0,5,Cash,2025-05-04
487,5/4/2025,1138,2082,401,0.0,533.2,0,Debit,2025-05-04
488,5/4/2025,1019,2085,401,0.0,484.3,0,Debit,2025-05-04
489,5/4/2025,1105,2017,402,0.0,1391.1,0,Credit,2025-05-04
490,5/4/2025,1181,2019,401,1.0,4202.68,5,Online,2025-05-04
491,5/4/2025,1129,2058,403,0.0,1333.5,0,Credit,2025-05-04
492,5/4/2025,1158,2081,404,3.0,2984.88,15,Online,2025-05-04
494,5/4/2025,1004,2067,403,2.0,465.52,10,Debit,2025-05-04
495,5/4/2025,1004,2064,404,1.0,1323.18,5,Credit,2025-05-04
496,5/4/2025,1027,2012,402,1.0,1121.74,5,Credit,2025-05-04
497,5/4/2025,1049,2079,403,2.0,3802.16,10,Online,2025-05-04
498,5/4/2025,1068,2050,401,2.0,0,10,Cash,2025-05-04
499,5/4/2025,1103,2058,402,1.0,600.08,5,Debit,2025-05-04
500,5/4/2025,1076,2087,401,0.0,159.32,0,Cash,2025-05-04
501,5/4/2025,1023,2051,404,3.0,351.96,15,Debit,2025-05-04
502,5/4/2025,1141,2060,401,0.0,408.38,0,Debit,2025-05-04
503,5/4/2025,1179,2021,401,3.0,835.41,15,Debit,2025-05-04
504,5/4/2025,1111,2082,403,0.0,0,0,Cash,2025-05-04
505,5/4/2025,1135,2005,402,1.0,1157.71,5,Credit,2025-05-04
506,5/4/2025,1177,2072,404,2.0,1008.72,10,Credit,2025-05-04
507,5/4/2025,1011,2009,403,0.0,0,0,Cash,2025-05-04
508,5/4/2025,1045,2040,401,1.0,31.09,5,Cash,2025-05-04
509,5/4/2025,1150,2018,404,0.0,1084.52,0,Credit,2025-05-04
510,5/4/2025,1076,2020,402,3.0,2254.98,15,Online,2025-05-04
511,5/4/2025,1173,2069,403,3.0,232.39,15,Cash,2025-05-04
512,5/4/2025,1193,2094,402,0.0,1480.05,0,Credit,2025-05-04
513,5/4/2025,1128,2095,403,0.0,0,0,Cash,2025-05-04
514,5/4/2025,1025,2055,402,0.0,107.88,0,Cash,2025-05-04
515,5/4/2025,1087,2077,404,2.0,449.46,10,Debit,2025-05-04
516,5/4/2025,1007,2081,403,3.0,746.22,15,Debit,2025-05-04
517,5/4/2025,1125,2029,403,3.0,40.53,15,Cash,2025-05-04
518,5/4/2025,1110,2023,404,0.0,1879.08,0,Credit,2025-05-04
519,5/4/2025,1197,2079,403,1.0,855.49,5,Debit,2025-05-04
520,5/4/2025,1182,2009,401,2.0,53.05,10,Cash,2025-05-04
521,5/4/2025,1039,2048,402,3.0,357.63,15,Debit,2025-05-04
522,5/4/2025,1081,2046,401,0.0,33.43,0,Cash,2025-05-04
523,5/4/2025,1001,2039,404,2.0,2343.46,10,Online,2025-05-04
524,5/4/2025,1194,2034,401,1.0,245.11,5,Cash,2025-05-04
525,5/4/2025,1022,2023,404,3.0,5637.24,15,Online,2025-05-04
526,5/4/2025,1142,2071,404,0.0,615.16,0,Debit,2025-05-04
527,5/4/2025,1006,2011,403,0.0,1229.22,0,Credit,2025-05-04
528,5/4/2025,1152,2076,403,3.0,2418.21,15,Online,2025-05-04
529,5/4/2025,1003,2037,404,3.0,1440.56,15,Credit,2025-05-04
531,5/4/2025,1175,2048,402,1.0,965.6,5,Debit,2025-05-04
532,5/4/2025,1068,2038,403,3.0,0,15,Cash,2025-05-04
533,5/4/2025,1037,2008,402,3.0,266.36,15,Cash,2025-05-04
534,5/4/2025,1070,2053,403,3.0,1830.45,15,Credit,2025-05-04
535,5/4/2025,1005,2009,403,2.0,53.05,10,Cash,2025-05-04
536,5/4/2025,1063,2092,404,1.0,867.98,5,Debit,2025-05-04
537,5/4/2025,1117,2013,402,2.0,2244.86,10,Online,2025-05-04
538,5/4/2025,1001,2050,403,3.0,0,15,Cash,2025-05-04
539,5/4/2025,1084,2056,403,3.0,1574.16,15,Credit,2025-05-04
540,5/4/2025,1166,2076,402,2.0,0,10,Cash,2025-05-04
541,5/4/2025,1082,2077,402,3.0,0,15,Cash,2025-05-04
542,5/4/2025,1080,2022,404,2.0,1073.89,10,Credit,2025-05-04
543,5/4/2025,1074,2094,404,1.0,444.02,5,Debit,2025-05-04
544,5/4/2025,1083,2048,403,3.0,0,15,Cash,2025-05-04
545,5/4/2025,1093,2014,402,1.0,221.67,5,Cash,2025-05-04
546,5/4/2025,1174,2098,401,3.0,2723.58,15,Online,2025-05-04
547,5/4/2025,1181,2026,404,2.0,507.74,10,Debit,2025-05-04
548,5/4/2025,1177,2008,404,3.0,332.95,15,Debit,2025-05-04
549,5/4/2025,1035,2081,403,1.0,1343.2,5,Credit,2025-05-04
550,5/4/2025,1064,2084,402,3.0,845.55,15,Debit,2025-05-04
551,5/4/2025,1096,2009,404,3.0,198.93,15,Cash,2025-05-04
552,5/4/2025,1149,2051,404,0.0,0,0,Cash,2025-05-04
553,5/4/2025,1092,2089,401,0.0,827.04,0,Debit,2025-05-04
554,5/4/2025,1196,2031,403,1.0,1526.31,5,Credit,2025-05-04
555,5/4/2025,1165,2078,401,3.0,142.01,15,Cash,2025-05-04
556,5/4/2025,1192,2042,404,0.0,1005.66,0,Credit,2025-05-04
557,5/4/2025,1002,2012,403,1.0,560.87,5,Debit,2025-05-04
558,5/4/2025,1130,2095,402,3.0,1963.16,15,Credit,2025-05-04
559,5/4/2025,1095,2050,404,1.0,168.1,5,Cash,2025-05-04
560,5/4/2025,1088,2003,404,0.0,385.18,0,Debit,2025-05-04
561,5/4/2025,1075,2053,401,0.0,1830.45,0,Credit,2025-05-04
562,5/4/2025,1186,2018,403,2.0,1301.42,10,Credit,2025-05-04
563,5/4/2025,1087,2058,402,3.0,2667,15,Online,2025-05-04
564,5/4/2025,1089,2060,401,3.0,408.38,15,Debit,2025-05-04
565,5/4/2025,1184,2089,404,2.0,1984.9,10,Credit,2025-05-04
566,5/4/2025,1017,2038,401,0.0,0,0,Cash,2025-05-04
567,5/4/2025,1005,2043,401,1.0,786.1,5,Debit,2025-05-04
568,5/4/2025,1189,2031,402,1.0,2035.08,5,Online,2025-05-04
569,5/4/2025,1084,2071,404,3.0,0,15,Cash,2025-05-04
570,5/4/2025,1059,2051,402,1.0,527.94,5,Debit,2025-05-04
571,5/4/2025,1163,2084,404,3.0,845.55,15,Debit,2025-05-04
572,5/4/2025,1007,2094,402,3.0,493.35,15,Debit,2025-05-04
573,5/4/2025,1151,2054,404,0.0,0,0,Cash,2025-05-04
574,5/4/2025,1180,2027,402,2.0,0,10,Cash,2025-05-04
575,5/4/2025,1192,2090,401,0.0,286.56,0,Cash,2025-05-04
576,5/4/2025,1137,2023,403,2.0,1503.26,10,Credit,2025-05-04
577,5/4/2025,1050,2058,401,2.0,1066.8,10,Credit,2025-05-04
578,5/4/2025,1171,2062,403,3.0,619.36,15,Debit,2025-05-04
579,5/4/2025,1156,2050,401,2.0,0,10,Cash,2025-05-04
580,5/4/2025,1090,2058,402,2.0,1066.8,10,Credit,2025-05-04
581,5/4/2025,1157,2075,401,1.0,702.58,5,Debit,2025-05-04
582,5/4/2025,1080,2015,402,2.0,1619.93,10,Credit,2025-05-04
583,5/4/2025,1029,2023,403,1.0,0,5,Cash,2025-05-04
584,5/4/2025,1130,2049,404,1.0,845.86,5,Debit,2025-05-04
585,5/4/2025,1147,2049,404,1.0,845.86,5,Debit,2025-05-04
586,5/4/2025,1124,2081,402,1.0,2686.39,5,Online,2025-05-04
587,5/4/2025,1125,2036,402,1.0,588.55,5,Debit,2025-05-04
588,5/4/2025,1080,2057,401,2.0,699.17,10,Debit,2025-05-04
589,5/4/2025,1002,2062,402,1.0,1114.85,5,Credit,2025-05-04
590,5/4/2025,1098,2071,404,3.0,1845.48,15,Credit,2025-05-04
591,5/4/2025,1175,2062,404,3.0,1858.08,15,Credit,2025-05-04
592,5/4/2025,1125,2021,401,0.0,1670.82,0,Credit,2025-05-04
593,5/4/2025,1194,2028,403,0.0,637.94,0,Debit,2025-05-04
594,5/4/2025,1070,2028,403,1.0,0,5,Cash,2025-05-04
596,5/4/2025,1146,2014,403,2.0,0,10,Cash,2025-05-04
597,5/4/2025,1138,2096,401,3.0,2688.72,15,Online,2025-05-04
598,5/4/2025,1139,2027,404,0.0,258.61,0,Cash,2025-05-04
599,5/4/2025,1188,2083,402,2.0,1229.06,10,Credit,2025-05-04
600,5/4/2025,1008,2057,403,2.0,699.17,10,Debit,2025-05-04
601,5/4/2025,1022,2056,401,1.0,2361.24,5,Online,2025-05-04
602,5/4/2025,1053,2094,403,3.0,493.35,15,Debit,2025-05-04
603,5/4/2025,1042,2078,402,1.0,127.81,5,Cash,2025-05-04
604,5/4/2025,1052,2007,403,2.0,2333.56,10,Online,2025-05-04
605,5/4/2025,1152,2068,402,2.0,656.19,10,Debit,2025-05-04
606,5/4/2025,1180,2037,403,2.0,288.11,10,Cash,2025-05-04
607,5/4/2025,1131,2086,401,1.0,2414.07,5,Online,2025-05-04
608,5/4/2025,1192,2052,401,2.0,0,10,Cash,2025-05-04
609,5/4/2025,1167,2016,402,1.0,290.72,5,Cash,2025-05-04
610,5/4/2025,1037,2091,403,1.0,0,5,Cash,2025-05-04
611,5/4/2025,1194,2086,404,3.0,0,15,Cash,2025-05-04
612,5/4/2025,1036,2073,403,3.0,1997.72,15,Credit,2025-05-04
613,5/4/2025,1096,2057,401,0.0,1310.94,0,Credit,2025-05-04
614,5/4/2025,1103,2065,403,2.0,376.27,10,Debit,2025-05-04
615,5/4/2025,1116,2062,403,0.0,1238.72,0,Credit,2025-05-04
616,5/4/2025,1198,2093,401,3.0,0,15,Cash,2025-05-04
617,5/4/2025,1162,2085,403,0.0,0,0,Cash,2025-05-04
618,5/4/2025,1136,2050,402,3.0,933.9,15,Debit,2025-05-04
619,5/4/2025,1054,2063,403,2.0,441.97,10,Debit,2025-05-04
620,5/4/2025,1072,2043,402,3.0,4367.25,15,Online,2025-05-04
621,5/4/2025,1087,2087,401,0.0,637.28,0,Debit,2025-05-04
622,5/4/2025,1025,2080,404,0.0,3329.04,0,Online,2025-05-04
623,5/4/2025,1031,2020,404,3.0,1127.49,15,Credit,2025-05-04
625,5/4/2025,1166,2038,402,2.0,2223.62,10,Online,2025-05-04
626,5/4/2025,1023,2083,403,2.0,1229.06,10,Credit,2025-05-04
627,5/4/2025,1021,2047,402,0.0,1674.9,0,Credit,2025-05-04
628,5/4/2025,1101,2080,403,1.0,3745.17,5,Online,2025-05-04
629,5/4/2025,1109,2083,401,0.0,768.16,0,Debit,2025-05-04
631,5/4/2025,1033,2075,402,3.0,780.64,15,Debit,2025-05-04
632,5/4/2025,1002,2001,403,0.0,824.7,0,Debit,2025-05-04
633,5/4/2025,1108,2088,402,3.0,3546.75,15,Online,2025-05-04
634,5/4/2025,1018,2029,404,0.0,27.02,0,Cash,2025-05-04
635,5/4/2025,1187,2013,401,2.0,2993.15,10,Online,2025-05-04
636,5/4/2025,1094,2038,402,3.0,926.51,15,Debit,2025-05-04
637,5/4/2025,1198,2096,402,1.0,1814.89,5,Credit,2025-05-04
638,5/4/2025,1017,2067,401,1.0,523.71,5,Debit,2025-05-04
639,5/4/2025,1112,2044,402,1.0,560.47,5,Debit,2025-05-04
640,5/4/2025,1105,2078,404,1.0,383.43,5,Debit,2025-05-04
641,5/4/2025,1022,2012,402,0.0,623.19,0,Debit,2025-05-04
642,5/4/2025,1150,2093,404,2.0,1814.26,10,Credit,2025-05-04
643,5/4/2025,1109,2040,402,1.0,31.09,5,Cash,2025-05-04
644,5/4/2025,1070,2082,401,1.0,719.82,5,Debit,2025-05-04
645,5/4/2025,1141,2076,403,0.0,3224.28,0,Online,2025-05-04
646,5/4/2025,1168,2038,402,1.0,1667.72,5,Credit,2025-05-04
647,5/4/2025,1191,2050,403,0.0,560.34,0,Debit,2025-05-04
648,5/4/2025,1005,2030,404,3.0,679.88,15,Debit,2025-05-04
649,5/4/2025,1028,2030,404,0.0,509.91,0,Debit,2025-05-04
650,5/4/2025,1135,2001,403,2.0,989.64,10,Debit,2025-05-04
651,5/4/2025,1033,2049,404,2.0,751.87,10,Debit,2025-05-04
652,5/4/2025,1139,2087,402,3.0,0,15,Cash,2025-05-04
653,5/4/2025,1197,2009,401,0.0,265.24,0,Cash,2025-05-04
654,5/4/2025,1003,2033,402,0.0,836.25,0,Debit,2025-05-04
655,5/4/2025,1015,2050,403,3.0,560.34,15,Debit,2025-05-04
656,5/4/2025,1108,2089,404,0.0,413.52,0,Debit,2025-05-04
657,5/4/2025,1163,2068,402,2.0,3280.96,10,Online,2025-05-04
658,5/4/2025,1021,2039,401,1.0,878.8,5,Debit,2025-05-04
659,5/4/2025,1039,2068,403,3.0,2460.72,15,Online,2025-05-04
660,5/4/2025,1150,2081,401,2.0,1193.95,10,Credit,2025-05-04
661,5/4/2025,1178,2055,402,0.0,53.94,0,Cash,2025-05-04
662,5/4/2025,1062,2011,404,0.0,0,0,Cash,2025-05-04
663,5/4/2025,1116,2078,401,2.0,0,10,Cash,2025-05-04
664,5/4/2025,1170,2094,402,0.0,986.7,0,Debit,2025-05-04
665,5/4/2025,1003,2090,402,0.0,143.28,0,Cash,2025-05-04
666,5/4/2025,1041,2063,403,2.0,1325.9,10,Credit,2025-05-04
667,5/4/2025,1042,2047,402,2.0,803.95,10,Debit,2025-05-04
668,5/4/2025,1187,2015,401,2.0,0,10,Cash,2025-05-04
669,5/4/2025,1109,2034,401,2.0,326.81,10,Debit,2025-05-04
670,5/4/2025,1182,2073,401,3.0,499.43,15,Debit,2025-05-04
671,5/4/2025,1116,2065,403,0.0,470.34,0,Debit,2025-05-04
672,5/4/2025,1127,2072,402,2.0,1008.72,10,Credit,2025-05-04
673,5/4/2025,1040,2032,401,0.0,0,0,Cash,2025-05-04
674,5/4/2025,1058,2094,401,0.0,493.35,0,Debit,2025-05-04
675,5/4/2025,1003,2031,401,3.0,1695.9,15,Credit,2025-05-04
676,5/4/2025,1093,2049,402,1.0,1691.71,5,Credit,2025-05-04
677,5/4/2025,1009,2070,404,1.0,30.76,5,Cash,2025-05-04
678,5/4/2025,1082,2031,404,2.0,452.24,10,Debit,2025-05-04
679,5/4/2025,1069,2009,403,0.0,0,0,Cash,2025-05-04
680,5/4/2025,1128,2086,401,1.0,804.69,5,Debit,2025-05-04
681,5/4/2025,1057,2066,401,3.0,1548.18,15,Credit,2025-05-04
682,5/4/2025,1017,2059,403,2.0,409.64,10,Debit,2025-05-04
683,5/4/2025,1083,2011,404,0.0,1638.96,0,Credit,2025-05-04
684,5/4/2025,1094,2025,403,2.0,223.7,10,Cash,2025-05-04
685,5/4/2025,1189,2079,402,3.0,3802.16,15,Online,2025-05-04
686,5/4/2025,1094,2075,404,1.0,702.58,5,Debit,2025-05-04
687,5/4/2025,1187,2069,402,1.0,627.45,5,Debit,2025-05-04
688,5/4/2025,1001,2052,401,1.0,0,5,Cash,2025-05-04
689,5/4/2025,1138,2044,401,2.0,166.06,10,Cash,2025-05-04
691,5/4/2025,1026,2026,402,3.0,211.56,15,Cash,2025-05-04
692,5/4/2025,1125,2007,402,2.0,933.42,10,Debit,2025-05-04
693,5/4/2025,1023,2005,402,3.0,1286.34,15,Credit,2025-05-04
694,5/4/2025,1179,2047,404,0.0,669.96,0,Debit,2025-05-04
695,5/4/2025,1148,2012,402,3.0,3115.95,15,Online,2025-05-04
696,5/4/2025,1019,2075,401,3.0,2341.92,15,Online,2025-05-04
697,5/4/2025,1169,2016,402,2.0,775.25,10,Debit,2025-05-04
698,5/4/2025,1066,2040,404,2.0,55.26,10,Cash,2025-05-04
699,5/4/2025,1081,2057,403,1.0,393.28,5,Debit,2025-05-04
700,5/4/2025,1019,2025,402,0.0,559.24,0,Debit,2025-05-04
701,5/4/2025,1039,2013,402,3.0,4676.8,15,Online,2025-05-04
702,5/4/2025,1119,2040,404,0.0,69.08,0,Cash,2025-05-04
703,5/4/2025,1137,2045,402,3.0,0,15,Cash,2025-05-04
704,5/4/2025,1078,2059,403,0.0,1536.15,0,Credit,2025-05-04
705,5/4/2025,1023,2020,403,0.0,0,0,Cash,2025-05-04
706,5/4/2025,1055,2041,402,0.0,4021.05,0,Online,2025-05-04
707,5/4/2025,1182,2031,403,3.0,1695.9,15,Credit,2025-05-04
708,5/4/2025,1131,2006,403,2.0,475.2,10,Debit,2025-05-04
709,5/4/2025,1044,2003,404,3.0,1155.54,15,Credit,2025-05-04
710,5/4/2025,1142,2095,402,0.0,2453.95,0,Online,2025-05-04
711,5/4/2025,1118,2013,402,0.0,1870.72,0,Credit,2025-05-04
712,5/4/2025,1003,2007,402,1.0,1050.1,5,Credit,2025-05-04
713,5/4/2025,1050,2051,403,0.0,117.32,0,Cash,2025-05-04
714,5/4/2025,1149,2075,403,0.0,780.64,0,Debit,2025-05-04
715,5/4/2025,1005,2008,402,3.0,466.13,15,Debit,2025-05-04
716,5/4/2025,1032,2011,403,0.0,409.74,0,Debit,2025-05-04
717,5/4/2025,1010,2059,401,1.0,921.69,5,Debit,2025-05-04
718,5/4/2025,1146,2055,404,3.0,0,15,Cash,2025-05-04
719,5/4/2025,1007,2048,404,1.0,1287.47,5,Credit,2025-05-04
720,5/4/2025,1090,2027,402,2.0,413.78,10,Debit,2025-05-04
721,5/4/2025,1071,2057,402,0.0,1310.94,0,Credit,2025-05-04
722,5/4/2025,1157,2079,402,2.0,2281.3,10,Online,2025-05-04
723,5/4/2025,1127,2052,404,0.0,2193.78,0,Online,2025-05-04
724,5/4/2025,1022,2035,404,1.0,1619.98,5,Credit,2025-05-04
725,5/4/2025,1107,2025,402,0.0,279.62,0,Cash,2025-05-04
726,5/4/2025,1097,2091,403,3.0,2717.37,15,Online,2025-05-04
727,5/4/2025,1139,2062,403,2.0,1486.46,10,Credit,2025-05-04
728,5/4/2025,1099,2034,402,0.0,408.51,0,Debit,2025-05-04
729,5/4/2025,1081,2076,402,0.0,2418.21,0,Online,2025-05-04
731,5/4/2025,1135,2045,402,1.0,842.78,5,Debit,2025-05-04
732,5/4/2025,1025,2031,402,2.0,904.48,10,Debit,2025-05-04
733,5/4/2025,1136,2094,401,1.0,0,5,Cash,2025-05-04
734,5/4/2025,1147,2049,403,1.0,3383.42,5,Online,2025-05-04
735,5/4/2025,1045,2030,403,2.0,407.93,10,Debit,2025-05-04
736,5/4/2025,1151,2003,403,1.0,693.32,5,Debit,2025-05-04
737,5/4/2025,1144,2024,404,2.0,298.25,10,Cash,2025-05-04
738,5/4/2025,1044,2062,401,0.0,1238.72,0,Credit,2025-05-04
739,5/4/2025,1014,2029,402,0.0,13.51,0,Cash,2025-05-04
740,5/4/2025,1134,2061,401,2.0,639.74,10,Debit,2025-05-04
741,5/4/2025,1157,2025,402,2.0,671.09,10,Debit,2025-05-04
742,5/4/2025,1183,2022,403,0.0,2684.72,0,Online,2025-05-04
743,5/4/2025,1005,2018,402,0.0,542.26,0,Debit,2025-05-04
744,5/4/2025,1134,2046,401,2.0,53.49,10,Cash,2025-05-04
745,5/4/2025,1180,2084,404,0.0,281.85,0,Cash,2025-05-04
746,5/4/2025,1086,2038,403,1.0,1667.72,5,Credit,2025-05-04
747,5/4/2025,1040,2093,404,3.0,755.94,15,Debit,2025-05-04
748,5/4/2025,1166,2040,402,2.0,27.63,10,Cash,2025-05-04
749,5/4/2025,1057,2085,402,3.0,1452.9,15,Credit,2025-05-04
750,5/4/2025,1078,2093,403,1.0,0,5,Cash,2025-05-04
751,5/4/2025,1045,2093,401,3.0,2267.82,15,Online,2025-05-04
752,5/4/2025,1197,2072,401,1.0,1513.08,5,Credit,2025-05-04
753,5/4/2025,1154,2040,402,0.0,69.08,0,Cash,2025-05-04
754,5/4/2025,1127,2018,403,0.0,0,0,Cash,2025-05-04
755,5/4/2025,1060,2044,403,1.0,934.11,5,Debit,2025-05-04
756,5/4/2025,1162,2011,403,3.0,1229.22,15,Credit,2025-05-04
757,5/4/2025,1002,2033,402,1.0,3010.5,5,Online,2025-05-04
758,5/4/2025,1177,2008,403,2.0,159.82,10,Cash,2025-05-04
759,5/4/2025,1027,2092,401,0.0,482.21,0,Debit,2025-05-04
760,5/4/2025,1098,2056,404,1.0,944.5,5,Debit,2025-05-04
761,5/4/2025,1105,2063,404,2.0,2209.84,10,Online,2025-05-04
762,5/4/2025,1139,2048,401,3.0,357.63,15,Debit,2025-05-04
763,5/4/2025,1147,2083,402,1.0,691.34,5,Debit,2025-05-04
764,5/4/2025,1115,2009,401,2.0,53.05,10,Cash,2025-05-04
765,5/4/2025,1005,2040,403,0.0,103.62,0,Cash,2025-05-04
766,5/4/2025,1018,2043,402,3.0,2620.35,15,Online,2025-05-04
767,5/4/2025,1041,2093,401,0.0,755.94,0,Debit,2025-05-04
768,5/4/2025,1086,2076,404,0.0,0,0,Cash,2025-05-04
769,5/4/2025,1110,2083,402,3.0,768.16,15,Debit,2025-05-04
770,5/4/2025,1040,2006,401,2.0,0,10,Cash,2025-05-04
771,5/4/2025,1052,2024,404,2.0,298.25,10,Cash,2025-05-04
772,5/4/2025,1169,2036,403,1.0,392.36,5,Debit,2025-05-04
773,5/4/2025,1024,2006,404,3.0,0,15,Cash,2025-05-04
774,5/4/2025,1039,2006,403,0.0,198,0,Cash,2025-05-04
